filter,feature_class,Feature_name,mae.y,rank
wavelet-LLH,glcm,wavelet-LLH_glcm_ClusterTendency,0.018851915924751335,294
wavelet-LLH,glcm,wavelet-LLH_glcm_Contrast,0.014574894828327686,262
wavelet-LLH,glcm,wavelet-LLH_glcm_Correlation,0.07575194595602469,410
wavelet-LLH,glcm,wavelet-LLH_glcm_DifferenceAverage,0.014574894828327686,262
wavelet-LLH,glcm,wavelet-LLH_glcm_DifferenceEntropy,0.04992826602225716,380
wavelet-LLH,glcm,wavelet-LLH_glcm_DifferenceVariance,0.010950119741290476,231
wavelet-LLH,glcm,wavelet-LLH_glcm_Id,0.007287447414163841,191
wavelet-LLH,glcm,wavelet-LLH_glcm_Idm,0.007287447414163841,191
wavelet-LLH,glcm,wavelet-LLH_glcm_Idmn,0.002914978965665534,125
wavelet-LLH,glcm,wavelet-LLH_glcm_Idn,0.004858298276109225,154
wavelet-LLH,glcm,wavelet-LLH_glcm_Imc1,0.011950061848305183,238
wavelet-LLH,glcm,wavelet-LLH_glcm_Imc2,0.02230702482072474,307
wavelet-LLH,glcm,wavelet-LLH_glcm_InverseVariance,0.014574894828327686,262
wavelet-LLH,glcm,wavelet-LLH_glcm_JointAverage,0.05614884203227799,393
wavelet-LLH,glcm,wavelet-LLH_glcm_JointEnergy,0.026332648117303563,321
wavelet-LLH,glcm,wavelet-LLH_glcm_JointEntropy,0.0750529523092628,409
wavelet-LLH,glcm,wavelet-LLH_glcm_MaximumProbability,0.016983058773950375,282
wavelet-LLH,glcm,wavelet-LLH_glcm_SumEntropy,0.06146149746010045,400
wavelet-LLH,glcm,wavelet-LLH_glcm_SumSquares,0.00788842646080041,199
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceEntropy,0.05891941864088822,397
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceNonUniformity,1.0406936427230318,613
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.007331067041581316,192
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceVariance,0.13614137782504596,448
wavelet-LLH,gldm,wavelet-LLH_gldm_GrayLevelNonUniformity,2.204381104683362,640
wavelet-LLH,gldm,wavelet-LLH_gldm_GrayLevelVariance,0.007610264251752692,193
wavelet-LLH,gldm,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.16725690005384328,463
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceEmphasis,0.7528720769319274,599
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,9.061350401500645,687
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,1.838833099191597,633
wavelet-LLH,gldm,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.04181422501346082,362
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceEmphasis,0.005674655350282365,165
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.010973969823106758,232
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.0050987084599567085,159
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.48555424224533106,566
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.025036908809299895,318
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelVariance,0.012518454404649944,240
wavelet-LLH,glrlm,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.1787176459255392,470
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunEmphasis,0.6314526498583912,586
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,4.535949230268515,651
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.8820974981551631,608
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.0446794114813848,369
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunEntropy,0.04136352209038461,359
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunLengthNonUniformity,0.6045668390619525,582
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.007846606573238499,196
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunPercentage,0.00942270790351084,212
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunVariance,0.17326916692286534,466
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunEmphasis,0.019721569587663784,296
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.06464820098011627,402
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.018100276858704044,289
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelNonUniformity,0.6901746057275033,591
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.05499402337928226,391
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelVariance,0.027497011689641127,328
wavelet-LLH,glszm,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.17616025413064765,469
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaEmphasis,1781.5167114740639,790
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,4257.486034842812,794
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,1423.1381617120348,789
wavelet-LLH,glszm,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.04404006353266191,366
wavelet-LLH,glszm,wavelet-LLH_glszm_SizeZoneNonUniformity,0.48958971983870014,568
wavelet-LLH,glszm,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.06658409433431119,405
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaEmphasis,0.09853058046550218,432
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.110720859262152,440
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.09734408207409623,431
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneEntropy,0.18995079934934875,472
wavelet-LLH,glszm,wavelet-LLH_glszm_ZonePercentage,0.006086323226970553,172
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneVariance,635.8686031606632,786
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Busyness,5.01308217031563,655
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Coarseness,47517.471783683664,800
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Complexity,0.014495888932967726,260
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Contrast,0.0018514262676180397,94
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Strength,0.09949535570705549,433
wavelet-LLL,firstorder,wavelet-LLL_firstorder_10Percentile,24.93808553893074,716
wavelet-LLL,firstorder,wavelet-LLL_firstorder_90Percentile,31.44966378097946,719
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Energy,11627752.891635878,808
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Entropy,0.04278467818722908,364
wavelet-LLL,firstorder,wavelet-LLL_firstorder_InterquartileRange,19.476471177636782,709
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Kurtosis,0.2823474746379676,495
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Maximum,68.66747947654562,734
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Mean,18.88829898816452,706
wavelet-LLL,firstorder,wavelet-LLL_firstorder_MeanAbsoluteDeviation,6.017583303327557,663
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Median,20.003942012611915,711
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Minimum,49.3356737166199,727
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Range,65.44603197416102,731
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,5.709920915744335,660
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RootMeanSquared,19.22972061339392,707
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Skewness,0.08159309111342006,415
wavelet-LLL,firstorder,wavelet-LLL_firstorder_TotalEnergy,46511011.56654351,809
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Uniformity,0.0010911762969743766,63
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Variance,6812.714035187251,796
wavelet-LLL,glcm,wavelet-LLL_glcm_Autocorrelation,104.4958009919433,749
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterProminence,317712.0209939713,801
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterShade,2357.612393369434,791
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterTendency,29.78290902184235,718
wavelet-LLL,glcm,wavelet-LLL_glcm_Contrast,14.438459020056081,698
wavelet-LLL,glcm,wavelet-LLL_glcm_Correlation,0.014107304145429045,257
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceAverage,0.24506133028511157,485
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceEntropy,0.03598782315713716,345
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceVariance,10.099027952564557,688
wavelet-LLL,glcm,wavelet-LLL_glcm_Id,0.007272613308685239,190
wavelet-LLL,glcm,wavelet-LLL_glcm_Idm,0.007642474809230569,195
wavelet-LLL,glcm,wavelet-LLL_glcm_Idmn,0.0015758455540533438,83
wavelet-LLL,glcm,wavelet-LLL_glcm_Idn,0.0029581038194713568,127
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc1,0.009083141226800779,209
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc2,2.1081126095196683e-4,50
wavelet-LLL,glcm,wavelet-LLL_glcm_InverseVariance,0.008656255803024308,203
wavelet-LLL,glcm,wavelet-LLL_glcm_JointAverage,1.6050085285633395,627
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEnergy,1.4277237812012033e-4,49
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEntropy,0.02307845342398897,312
wavelet-LLL,glcm,wavelet-LLL_glcm_MaximumProbability,0.0014013615474752711,76
wavelet-LLL,glcm,wavelet-LLL_glcm_SumEntropy,0.03307211272734587,339
wavelet-LLL,glcm,wavelet-LLL_glcm_SumSquares,10.221911404754717,689
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceEntropy,0.04805506822382422,378
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformity,4.913433917904184,654
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.03297670336847703,338
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceVariance,0.03766522080652196,350
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelNonUniformity,0.165394446920502,462
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelVariance,10.919812426192998,692
wavelet-LLL,gldm,wavelet-LLL_gldm_HighGrayLevelEmphasis,105.55532122760245,751
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceEmphasis,0.10885853414014401,437
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,189.70180685116253,776
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.005655689890204421,164
wavelet-LLL,gldm,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.002060985101119604,106
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceEmphasis,0.01852799604390814,292
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,98.17363848329467,746
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.0016469396520499527,86
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformity,0.14699599247350914,453
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.0010312600031586253,61
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelVariance,11.16387927384269,694
wavelet-LLL,glrlm,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,105.56574793880638,752
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunEmphasis,0.01294324664011429,247
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,112.15097248985913,758
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.002402562637936642,113
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.001989058729432018,100
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunEntropy,0.039168848040989954,356
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformity,1.5984107449188376,626
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.007002260307566107,185
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunPercentage,0.003757858053757718,140
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunVariance,0.004790897709272396,153
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunEmphasis,0.002823386262957582,123
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,104.26750566912413,748
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.0019001911284010965,97
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformity,0.1311947325701043,447
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,9.48064573933762e-4,60
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelVariance,12.677606642647953,696
wavelet-LLL,glszm,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,106.4480274563424,754
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaEmphasis,0.06622892190347374,404
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,147.25150868186515,773
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.0036630621332598614,138
wavelet-LLL,glszm,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.001844777100593269,93
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformity,4.666277934218644,652
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.02209838007473201,306
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaEmphasis,0.010244244672807245,221
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,102.4638541501763,747
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.0018541686435671267,95
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneEntropy,0.04636424466097171,372
wavelet-LLL,glszm,wavelet-LLL_glszm_ZonePercentage,0.013618879843320586,251
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneVariance,0.029834893377308446,332
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Busyness,0.002666934234558274,121
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Coarseness,0.0012255152041188717,68
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Complexity,773.7414671362117,788
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Contrast,0.1546411276260685,459
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Strength,2.9836281644534224,646
