filter,feature_class,Feature_name,mae.y,rank
wavelet-LLH,glszm,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.066424308533003,367
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaEmphasis,0.08748326333264501,390
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.08748266086412713,389
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.08748341394977448,391
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneEntropy,0.13246361069734822,404
wavelet-LLH,glszm,wavelet-LLH_glszm_ZonePercentage,0.0024236311556177664,98
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneVariance,5812.805125519001,790
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Busyness,0.28142590517794913,448
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Coarseness,44004.18390424104,799
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Complexity,0.005062415001590967,141
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Contrast,8.499675572428409e-5,49
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Strength,0.14183855927095146,413
wavelet-LLL,firstorder,wavelet-LLL_firstorder_10Percentile,126.95630758986017,745
wavelet-LLL,firstorder,wavelet-LLL_firstorder_90Percentile,78.56828769413292,721
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Energy,184414715.9546506,808
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Entropy,0.2161864389855721,431
wavelet-LLL,firstorder,wavelet-LLL_firstorder_InterquartileRange,23.466039380902405,694
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Kurtosis,0.34781449311932966,462
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Maximum,57.57687951447655,715
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Mean,96.45050046106563,728
wavelet-LLL,firstorder,wavelet-LLL_firstorder_MeanAbsoluteDeviation,12.33396892670566,665
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Median,88.67876556657218,724
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Minimum,176.4543663788479,766
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Range,143.47122535947153,756
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,8.304447571357159,641
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RootMeanSquared,93.60075963121548,726
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Skewness,0.12836222165479208,403
wavelet-LLL,firstorder,wavelet-LLL_firstorder_TotalEnergy,737658863.8186024,809
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Uniformity,0.01060745157798548,203
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Variance,9495.818219578117,794
wavelet-LLL,glcm,wavelet-LLL_glcm_Autocorrelation,112.10969147093039,736
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterProminence,98845.0296929887,801
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterShade,735.9443505181747,778
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterTendency,37.47743973963273,710
wavelet-LLL,glcm,wavelet-LLL_glcm_Contrast,16.78604660388829,678
wavelet-LLL,glcm,wavelet-LLL_glcm_Correlation,0.010235494116105711,199
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceAverage,0.7136338678883024,501
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceEntropy,0.1340107616586798,406
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceVariance,5.10658533795547,621
wavelet-LLL,glcm,wavelet-LLL_glcm_Id,0.03284548459611169,295
wavelet-LLL,glcm,wavelet-LLL_glcm_Idm,0.03709869960291942,307
wavelet-LLL,glcm,wavelet-LLL_glcm_Idmn,0.001440391787142852,86
wavelet-LLL,glcm,wavelet-LLL_glcm_Idn,0.0027846537900952434,107
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc1,0.01789869145907701,243
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc2,0.012245174843936866,213
wavelet-LLL,glcm,wavelet-LLL_glcm_InverseVariance,0.03061068951388756,289
wavelet-LLL,glcm,wavelet-LLL_glcm_JointAverage,3.181888260559648,600
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEnergy,0.0028149834565036874,108
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEntropy,0.35245519828322774,464
wavelet-LLL,glcm,wavelet-LLL_glcm_MaximumProbability,0.010814722709678723,205
wavelet-LLL,glcm,wavelet-LLL_glcm_SumEntropy,0.2073979312585712,429
wavelet-LLL,glcm,wavelet-LLL_glcm_SumSquares,13.537148773033831,667
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceEntropy,0.09068891260867411,393
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformity,27.91599692833103,696
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.06301422934754992,360
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceVariance,0.2845294395171685,449
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelNonUniformity,4.8038036380370635,620
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelVariance,15.195522673353686,674
wavelet-LLL,gldm,wavelet-LLL_gldm_HighGrayLevelEmphasis,135.4286268036866,752
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceEmphasis,0.7996239176276093,506
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,201.2936598444078,768
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.06465849672560535,363
wavelet-LLL,gldm,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.008917187243025098,188
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceEmphasis,0.051244443341477,338
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,120.54935168063636,740
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.003590995292653835,119
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformity,2.8080950361468826,589
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.007792684803699385,172
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelVariance,14.42990422240487,670
wavelet-LLL,glrlm,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,133.1087512422848,750
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunEmphasis,0.09021095310011262,392
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,140.68194921005585,753
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.014946078659598908,230
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.008492686539004042,179
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunEntropy,0.12478364771090066,402
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformity,19.2326633765032,684
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.028603383868336506,283
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunPercentage,0.01930235602842502,250
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunVariance,0.03903070339474909,310
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunEmphasis,0.013021109340245765,220
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,131.1039728747331,749
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.00743394739381894,169
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformity,0.6528952271780026,495
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.003297739370879284,114
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelVariance,13.630858786099912,668
wavelet-LLL,glszm,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,127.03984866778384,746
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaEmphasis,1.0705106855837034,522
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,154.95108833391592,759
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.07027363252189267,372
wavelet-LLL,glszm,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.007036399321289423,166
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformity,26.481685808015516,695
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.03425099224966495,298
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaEmphasis,0.019515683403730097,252
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,119.54550165094075,739
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.004679718906801135,135
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneEntropy,0.061190160566159266,358
wavelet-LLL,glszm,wavelet-LLL_glszm_ZonePercentage,0.05064369064967144,337
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneVariance,0.8036167841419077,507
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Busyness,0.05906398141245313,354
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Coarseness,0.001398028905849569,85
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Complexity,1456.061214662321,783
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Contrast,0.028804993113552228,284
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Strength,2.191405115022084,575
