filter,feature_class,Feature_name,mae.y,rank
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceNonUniformity,0.23942159720539424,167
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceNonUniformityNormalized,0.22931301139810223,152
wavelet-LLH,gldm,wavelet-LLH_gldm_DependenceVariance,0.3052186678954902,260
wavelet-LLH,gldm,wavelet-LLH_gldm_GrayLevelNonUniformity,0.10418153097922271,29
wavelet-LLH,gldm,wavelet-LLH_gldm_GrayLevelVariance,0.340593488838927,333
wavelet-LLH,gldm,wavelet-LLH_gldm_HighGrayLevelEmphasis,0.43589061622771413,566
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceEmphasis,0.10450449656826358,31
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceHighGrayLevelEmphasis,0.21194072700453967,122
wavelet-LLH,gldm,wavelet-LLH_gldm_LargeDependenceLowGrayLevelEmphasis,0.28562137490536654,231
wavelet-LLH,gldm,wavelet-LLH_gldm_LowGrayLevelEmphasis,0.4358906162277144,567
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceEmphasis,0.3550513434071317,373
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceHighGrayLevelEmphasis,0.25694444860348603,194
wavelet-LLH,gldm,wavelet-LLH_gldm_SmallDependenceLowGrayLevelEmphasis,0.411791537876468,514
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelNonUniformity,0.18452892500385915,84
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelNonUniformityNormalized,0.3334495437551511,320
wavelet-LLH,glrlm,wavelet-LLH_glrlm_GrayLevelVariance,0.3334495437551511,320
wavelet-LLH,glrlm,wavelet-LLH_glrlm_HighGrayLevelRunEmphasis,0.36409757845871815,396
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunEmphasis,0.10793727506302886,34
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunHighGrayLevelEmphasis,0.19160064094911236,88
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LongRunLowGrayLevelEmphasis,0.2427391386419895,174
wavelet-LLH,glrlm,wavelet-LLH_glrlm_LowGrayLevelRunEmphasis,0.36409757845871815,396
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunEntropy,0.24954768427337568,185
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunLengthNonUniformity,0.1358368170127006,49
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunLengthNonUniformityNormalized,0.18451681910849543,83
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunPercentage,0.1284267916028388,45
wavelet-LLH,glrlm,wavelet-LLH_glrlm_RunVariance,0.11812578664609034,39
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunEmphasis,0.18024990881424977,77
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunHighGrayLevelEmphasis,0.15705909345626204,69
wavelet-LLH,glrlm,wavelet-LLH_glrlm_ShortRunLowGrayLevelEmphasis,0.30950522123984353,267
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelNonUniformity,0.47543685093208643,628
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelNonUniformityNormalized,0.41152420978591076,513
wavelet-LLH,glszm,wavelet-LLH_glszm_GrayLevelVariance,0.41152420978591076,513
wavelet-LLH,glszm,wavelet-LLH_glszm_HighGrayLevelZoneEmphasis,0.40533218723085307,492
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaEmphasis,0.2677613575881702,206
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaHighGrayLevelEmphasis,0.3097365975003566,268
wavelet-LLH,glszm,wavelet-LLH_glszm_LargeAreaLowGrayLevelEmphasis,0.3644221712918145,397
wavelet-LLH,glszm,wavelet-LLH_glszm_LowGrayLevelZoneEmphasis,0.40533218723085307,492
wavelet-LLH,glszm,wavelet-LLH_glszm_SizeZoneNonUniformity,0.5262388502546452,678
wavelet-LLH,glszm,wavelet-LLH_glszm_SizeZoneNonUniformityNormalized,0.3979539405207815,477
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaEmphasis,0.45933012114168925,602
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaHighGrayLevelEmphasis,0.4672713628131209,613
wavelet-LLH,glszm,wavelet-LLH_glszm_SmallAreaLowGrayLevelEmphasis,0.44509603185245694,586
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneEntropy,0.38114053392464026,437
wavelet-LLH,glszm,wavelet-LLH_glszm_ZonePercentage,0.3999511762257131,485
wavelet-LLH,glszm,wavelet-LLH_glszm_ZoneVariance,0.2900654060318987,239
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Busyness,0.38455974804093873,442
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Coarseness,24347.21498005653,792
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Complexity,0.3479161818705021,359
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Contrast,0.5095304862676278,664
wavelet-LLH,ngtdm,wavelet-LLH_ngtdm_Strength,0.34675581573934283,355
wavelet-LLL,firstorder,wavelet-LLL_firstorder_10Percentile,0.11702485632900456,38
wavelet-LLL,firstorder,wavelet-LLL_firstorder_90Percentile,0.1433917732384509,57
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Energy,0.07032459497592168,11
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Entropy,0.25936225710817656,196
wavelet-LLL,firstorder,wavelet-LLL_firstorder_InterquartileRange,0.19911191366730685,95
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Kurtosis,0.16360471785837383,71
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Maximum,0.2057169024272125,107
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Mean,0.08971516542388489,17
wavelet-LLL,firstorder,wavelet-LLL_firstorder_MeanAbsoluteDeviation,0.09904893047078521,26
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Median,0.08038357828101683,12
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Minimum,0.22978060673421552,154
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Range,0.17172882688526303,74
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RobustMeanAbsoluteDeviation,0.13960717502950518,52
wavelet-LLL,firstorder,wavelet-LLL_firstorder_RootMeanSquared,0.09705770333386297,24
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Skewness,0.18821181624345004,85
wavelet-LLL,firstorder,wavelet-LLL_firstorder_TotalEnergy,0.07032459497592168,11
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Uniformity,0.2706147199404966,212
wavelet-LLL,firstorder,wavelet-LLL_firstorder_Variance,0.09542653167895188,22
wavelet-LLL,glcm,wavelet-LLL_glcm_Autocorrelation,0.3894408309780599,455
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterProminence,0.11314436827337404,37
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterShade,0.12405753233158152,40
wavelet-LLL,glcm,wavelet-LLL_glcm_ClusterTendency,0.1118136171539471,35
wavelet-LLL,glcm,wavelet-LLL_glcm_Contrast,0.06996976882112012,10
wavelet-LLL,glcm,wavelet-LLL_glcm_Correlation,0.12810079733670887,44
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceAverage,0.06331296223908296,9
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceEntropy,0.12782865467661472,43
wavelet-LLL,glcm,wavelet-LLL_glcm_DifferenceVariance,0.10027893787860863,28
wavelet-LLL,glcm,wavelet-LLL_glcm_Id,0.1813200888683465,78
wavelet-LLL,glcm,wavelet-LLL_glcm_Idm,0.2243614042680353,147
wavelet-LLL,glcm,wavelet-LLL_glcm_Idmn,0.13681604162644434,50
wavelet-LLL,glcm,wavelet-LLL_glcm_Idn,0.1509234368254414,64
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc1,0.14725926909604145,61
wavelet-LLL,glcm,wavelet-LLL_glcm_Imc2,0.14687397738461874,60
wavelet-LLL,glcm,wavelet-LLL_glcm_InverseVariance,0.24079433297600997,171
wavelet-LLL,glcm,wavelet-LLL_glcm_JointAverage,0.3818232508884099,439
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEnergy,0.1915776344903032,87
wavelet-LLL,glcm,wavelet-LLL_glcm_JointEntropy,0.14118851956785422,53
wavelet-LLL,glcm,wavelet-LLL_glcm_MaximumProbability,0.45252496337294046,592
wavelet-LLL,glcm,wavelet-LLL_glcm_SumEntropy,0.242979455296591,175
wavelet-LLL,glcm,wavelet-LLL_glcm_SumSquares,0.0930911442424309,19
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceEntropy,0.4214969874970547,535
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformity,0.5794050271438426,721
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceNonUniformityNormalized,0.3470658512737204,357
wavelet-LLL,gldm,wavelet-LLL_gldm_DependenceVariance,0.33836748879842243,326
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelNonUniformity,0.17789072196911318,75
wavelet-LLL,gldm,wavelet-LLL_gldm_GrayLevelVariance,0.09580186033713282,23
wavelet-LLL,gldm,wavelet-LLL_gldm_HighGrayLevelEmphasis,0.3277750329614197,311
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceEmphasis,0.30501629201516994,259
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceHighGrayLevelEmphasis,0.3748693387963821,420
wavelet-LLL,gldm,wavelet-LLL_gldm_LargeDependenceLowGrayLevelEmphasis,0.46175151793621677,607
wavelet-LLL,gldm,wavelet-LLL_gldm_LowGrayLevelEmphasis,0.39487361772149066,464
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceEmphasis,0.3201047481280888,291
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceHighGrayLevelEmphasis,0.3033492733309164,255
wavelet-LLL,gldm,wavelet-LLL_gldm_SmallDependenceLowGrayLevelEmphasis,0.43392336316577784,563
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformity,0.1799451216820294,76
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelNonUniformityNormalized,0.26785535441026986,207
wavelet-LLL,glrlm,wavelet-LLL_glrlm_GrayLevelVariance,0.09714232838757135,25
wavelet-LLL,glrlm,wavelet-LLL_glrlm_HighGrayLevelRunEmphasis,0.32718205852772203,308
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunEmphasis,0.3011489123257478,251
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunHighGrayLevelEmphasis,0.343206493994464,339
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LongRunLowGrayLevelEmphasis,0.3984472433637506,478
wavelet-LLL,glrlm,wavelet-LLL_glrlm_LowGrayLevelRunEmphasis,0.3970398702946121,475
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunEntropy,0.2783755579646412,219
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformity,0.1530291846466554,68
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunLengthNonUniformityNormalized,0.31152568716405515,269
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunPercentage,0.30673745833787824,261
wavelet-LLL,glrlm,wavelet-LLL_glrlm_RunVariance,0.30350830435253123,256
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunEmphasis,0.3074105056039018,262
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunHighGrayLevelEmphasis,0.3232228996669728,298
wavelet-LLL,glrlm,wavelet-LLL_glrlm_ShortRunLowGrayLevelEmphasis,0.3967469557885285,473
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformity,0.22810120740433654,149
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelNonUniformityNormalized,0.2740045385588729,216
wavelet-LLL,glszm,wavelet-LLL_glszm_GrayLevelVariance,0.10727367815943127,33
wavelet-LLL,glszm,wavelet-LLL_glszm_HighGrayLevelZoneEmphasis,0.32656693435363127,307
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaEmphasis,0.27335054967084765,215
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaHighGrayLevelEmphasis,0.36521619844653846,398
wavelet-LLL,glszm,wavelet-LLL_glszm_LargeAreaLowGrayLevelEmphasis,0.4235640418675703,538
wavelet-LLL,glszm,wavelet-LLL_glszm_LowGrayLevelZoneEmphasis,0.41739967636841185,524
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformity,0.5518527149091548,699
wavelet-LLL,glszm,wavelet-LLL_glszm_SizeZoneNonUniformityNormalized,0.34043860160030676,330
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaEmphasis,0.32724398545335304,310
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaHighGrayLevelEmphasis,0.31314029595019505,274
wavelet-LLL,glszm,wavelet-LLL_glszm_SmallAreaLowGrayLevelEmphasis,0.44093560464033843,576
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneEntropy,0.42877082733367017,549
wavelet-LLL,glszm,wavelet-LLL_glszm_ZonePercentage,0.3085670524185625,265
wavelet-LLL,glszm,wavelet-LLL_glszm_ZoneVariance,0.2681408440567676,208
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Busyness,0.30469886859844375,258
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Coarseness,0.2091609739011357,116
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Complexity,0.09938745501116619,27
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Contrast,0.12466939884224784,41
wavelet-LLL,ngtdm,wavelet-LLL_ngtdm_Strength,0.20031624985720536,96
